iter	Logloss
270	0.08263693237
271	0.08223641968
272	0.08195744324
273	0.08157592773
274	0.08134933472
275	0.08090564728
276	0.08054962921
277	0.08037589264
278	0.08010968018
279	0.0798351593
280	0.07948464966
281	0.07907143402
282	0.07874980164
283	0.07817829132
284	0.07778603363
285	0.07747206116
286	0.07721697235
287	0.07689764404
288	0.07662294769
289	0.07623509216
290	0.0758993454
291	0.07560824585
292	0.07518737793
293	0.07491375732
294	0.07444339752
295	0.07418180847
296	0.07394281006
297	0.07364985657
298	0.07337244415
299	0.07296717834
300	0.07267875671
301	0.07243465424
302	0.07229638672
303	0.0720569458
304	0.07169804382
305	0.07136431885
306	0.0711860199
307	0.07091986084
308	0.0706256485
309	0.07034220886
310	0.07013193512
311	0.06991319275
312	0.06966703796
313	0.06931744385
314	0.06908242798
315	0.06891516876
316	0.06864981079
317	0.06848041534
318	0.06811651611
319	0.06784383392
320	0.06757689667
321	0.0673992157
322	0.06718623352
323	0.06689398193
324	0.06665444946
325	0.06603431702
326	0.06582347107
327	0.06568238831
328	0.06546333313
329	0.06512800598
330	0.06492295837
331	0.06470872498
332	0.06436792755
333	0.06423847961
334	0.06385105896
335	0.06356804657
336	0.06334135437
337	0.06322251892
338	0.06299577713
339	0.06272125626
340	0.06237750244
341	0.06192402267
342	0.06181650543
343	0.06144268799
344	0.0612227478
345	0.06099501801
346	0.0608025589
347	0.06049390411
348	0.06034185791
349	0.06009777069
350	0.05996233368
351	0.05968005753
352	0.05942960358
353	0.05925635529
354	0.05908462143
355	0.05885630035
356	0.05866004181
357	0.05834352493
358	0.05813766861
359	0.05786891937
360	0.05769441986
361	0.05747049713
362	0.0573481369
363	0.05705288696
364	0.05679396057
365	0.0565409584
366	0.05630012512
367	0.05612684631
368	0.0559015274
369	0.05571846771
370	0.05544152069
371	0.05534139252
372	0.05502614594
373	0.05481921387
374	0.05459791565
375	0.05429584503
376	0.05410671997
377	0.0537891655
378	0.0535943222
379	0.05333525085
380	0.05323012543
381	0.05310455704
382	0.05288435364
383	0.05265128708
384	0.05247731018
385	0.05228801346
386	0.05217940521
387	0.0520268631
388	0.05182235718
389	0.0515995636
390	0.05128354645
391	0.05112891006
392	0.05095748138
393	0.05087036514
394	0.05081562805
395	0.050650383
396	0.05056567764
397	0.05032149506
398	0.05023823547
399	0.05005683136
400	0.04990123749
401	0.0496751709
402	0.04946335602
403	0.04932810593
404	0.04912711334
405	0.04904673004
406	0.04870832062
407	0.04846144104
408	0.04838596344
409	0.04821026611
410	0.04794607925
411	0.04777396774
412	0.04763996887
413	0.04751726913
414	0.04725466156
415	0.04704738617
416	0.04689822388
417	0.04681357956
418	0.04665023041
419	0.0464953537
420	0.04637441254
421	0.04615076065
422	0.04609751129
423	0.04602309418
424	0.0456608963
425	0.04542900848
426	0.04534100342
427	0.04519946289
428	0.04488503265
429	0.04474942017
430	0.04458990479
431	0.04443133163
432	0.04422414398
433	0.04404942322
434	0.04394383621
435	0.04370177078
436	0.04348326111
437	0.04333092117
438	0.04320510101
439	0.04297266388
440	0.04283444977
441	0.04270513153
442	0.04255233383
443	0.04240947723
444	0.04223817444
445	0.04213620377
446	0.04202518463
447	0.04166760254
448	0.04147054291
449	0.04136722946
450	0.04119289398
451	0.04106510162
452	0.04095682526
453	0.04075658035
454	0.04060443497
455	0.04044047546
456	0.0403068428
457	0.04019433212
458	0.04011940002
459	0.03998791122
460	0.03980805206
461	0.03963169861
462	0.03948852539
463	0.03941443634
464	0.03933545685
465	0.0391753006
466	0.03910080719
467	0.03901628113
468	0.03885469818
469	0.0386896286
470	0.03863631058
471	0.03852718353
472	0.03838884354
473	0.03816980743
474	0.03812224579
475	0.03801004028
476	0.03780194855
477	0.03771986008
478	0.03756110382
479	0.03740593338
480	0.03734203339
481	0.03721136475
482	0.03706964874
483	0.03699835205
484	0.03691210938
485	0.03679154587
486	0.03673829269
487	0.03665415192
488	0.03659745407
489	0.03645007324
490	0.03636903763
491	0.03625848389
492	0.03619339752
493	0.03606336594
494	0.03595032883
495	0.03588973999
496	0.03580406952
497	0.03560424042
498	0.03547463226
499	0.03538459015
500	0.03520638275
501	0.03499303818
502	0.03481162262
503	0.03474331665
504	0.03458258057
505	0.03450900269
506	0.03433605194
507	0.03425299072
508	0.03414058685
509	0.03407576752
510	0.03394176102
511	0.03388725281
512	0.03382791519
513	0.03370930481
514	0.0335792923
515	0.03347941589
516	0.03338484955
517	0.03326470566
518	0.03318748093
519	0.03305384064
520	0.03297142792
521	0.03286781311
522	0.03274472046
523	0.03258559418
524	0.03244628906
525	0.0323378067
526	0.03228118134
527	0.03219740677
528	0.03212495041
529	0.03206372833
530	0.03199777031
531	0.03194050789
532	0.03184048843
533	0.03173217773
534	0.03165394592
535	0.03150951195
536	0.03145506859
537	0.03139103317
538	0.03127015686
539	0.03109170532
540	0.03098508835
541	0.03090287399
542	0.03077842331
543	0.03065093231
544	0.03060140038
545	0.03050537872
546	0.03042066574
547	0.03035975075
548	0.03030165482
549	0.03025051498
550	0.03020975304
551	0.03008844757
552	0.03005297089
553	0.02994914818
554	0.02988928032
555	0.02981965256
556	0.02972449684
557	0.02967076874
558	0.0295643158
559	0.02942652893
560	0.02935103226
561	0.02926660728
562	0.029206707
563	0.02912208176
564	0.02905701828
565	0.02897587967
566	0.02890114594
567	0.02883768845
568	0.02879180527
569	0.02867624092
570	0.02858425903
571	0.02857584763
572	0.02845883942
573	0.02842166138
574	0.02834621239
575	0.02822544098
576	0.02811844063
577	0.02806555176
578	0.02798985672
579	0.02788898659
580	0.02783464813
581	0.02773186493
582	0.02763140869
583	0.02756118774
584	0.02752289391
585	0.02745002747
586	0.02737754822
587	0.0272754364
588	0.02723306274
589	0.02716728592
590	0.02710700417
591	0.02703863144
592	0.02699489594
593	0.02691466904
594	0.02686393166
595	0.02675992966
596	0.02664677811
597	0.02657352829
598	0.02645569611
599	0.02637927437
600	0.02626095581
601	0.02621601868
602	0.0261615963
603	0.02607040787
604	0.02598119736
605	0.02587877846
606	0.02580506897
607	0.02574318314
608	0.02565145683
609	0.02562253571
610	0.02557104111
611	0.0254969883
612	0.02539287567
613	0.025323452
614	0.02520903969
615	0.02510514832
616	0.02502249718
617	0.02498427963
618	0.02490056801
619	0.02480893898
620	0.02475513649
621	0.02472190857
622	0.02464844894
623	0.02457167053
624	0.02438938522
625	0.02431896019
626	0.02427411652
627	0.02422755814
628	0.0241212883
629	0.02404508018
630	0.02398647499
631	0.02395289421
632	0.02389117622
633	0.02381706238
634	0.02376805496
635	0.02372492409
636	0.0236905098
637	0.02363565445
638	0.02354992676
639	0.02348473549
640	0.02343927765
641	0.0233409462
642	0.02329757309
643	0.02325532532
644	0.0231804409
645	0.02313486099
646	0.0230813694
647	0.02307277298
648	0.02302831268
649	0.02293243408
650	0.02287817955
651	0.02284868622
652	0.02278898811
653	0.02265260887
654	0.02258777046
655	0.02252359009
656	0.02244300652
657	0.02241152763
658	0.02234695053
659	0.02230125046
660	0.02224562645
661	0.02222201729
662	0.02217810059
663	0.02217683411
664	0.02214655304
665	0.02208296967
666	0.02203331566
667	0.02197066689
668	0.02192147636
669	0.02185054588
670	0.0217907486
671	0.02176342773
672	0.02172271347
673	0.02169677544
674	0.02161989975
675	0.02152687836
676	0.02148322678
677	0.0213839283
678	0.02132231522
679	0.02126080704
680	0.02121998405
681	0.02119462585
682	0.02114889908
683	0.02110492325
684	0.02104972458
685	0.0210314827
686	0.02100032043
687	0.02097272491
688	0.02094855309
689	0.02091231537
690	0.02084547234
691	0.0208205986
692	0.02080656242
693	0.02074536896
694	0.02063854408
695	0.02060634041
696	0.0205923748
697	0.02056663322
698	0.0204376297
699	0.02037000084
700	0.02031002998
701	0.02027313232
702	0.02022772026
703	0.02015000153
704	0.02009187889
705	0.0200194416
706	0.01992951775
707	0.0199104557
708	0.01985293961
709	0.01974633598
710	0.01964620972
711	0.01961386108
712	0.01956018066
713	0.01951727867
714	0.01945534897
715	0.01943602562
716	0.01939426422
717	0.01936201477
718	0.0193441906
719	0.01925335312
720	0.01919784164
721	0.01916359329
722	0.01913375854
723	0.01911195374
724	0.019105896
725	0.01908027649
726	0.01904016113
727	0.01902323532
728	0.01900311661
729	0.01897876358
730	0.01894621658
731	0.01889513779
732	0.01884564018
733	0.01882509613
734	0.01878222275
735	0.01875847435
736	0.01875299072
737	0.01870243073
738	0.01866246605
739	0.01863311768
740	0.01861862564
741	0.01856193733
742	0.01850035095
743	0.01846300507
744	0.01841518211
745	0.01841517258
746	0.01835072327
747	0.01831992722
748	0.0182876606
749	0.01822432327
750	0.01819639778
751	0.01812285995
752	0.01808175087
753	0.01805735207
754	0.01803745651
755	0.01801597214
756	0.01798968887
757	0.017923172
758	0.01790616226
759	0.01786193466
760	0.01783142662
761	0.01781025124
762	0.01779185867
763	0.01776005554
764	0.01774031639
765	0.01772309494
766	0.01767810059
767	0.01761711693
768	0.01755138016
769	0.0175295639
770	0.01752367401
771	0.01749231911
772	0.01743199921
773	0.01737072754
774	0.01732681274
775	0.01727959633
776	0.0172131958
777	0.0171841507
778	0.01712298203
779	0.01709293747
780	0.0170422554
781	0.0170002861
782	0.01697428894
783	0.0169611721
784	0.01693470764
785	0.0169167366
786	0.01689514732
787	0.01686442184
788	0.01681221771
789	0.01680041504
790	0.01674795341
791	0.01673483467
792	0.01669253922
793	0.01666545105
794	0.01661440659
795	0.01659539604
796	0.01653841782
797	0.01649495316
798	0.01644535637
799	0.01641227531
800	0.01640117455
801	0.01636879349
802	0.01634562302
803	0.01630078316
804	0.01626113892
805	0.01624100876
806	0.01618301201
807	0.01616553497
808	0.01613265419
809	0.01610841751
810	0.01606796265
811	0.01604529953
812	0.01601836205
813	0.01600622177
814	0.01600432777
815	0.01599061775
816	0.01598022461
817	0.01591788769
818	0.0158811903
819	0.0158641367
820	0.01584689808
821	0.01580699921
822	0.01577873802
823	0.01575983429
824	0.01573620129
825	0.01567938995
826	0.01565954781
827	0.01562604904
828	0.01560813904
829	0.01557526207
830	0.01553814983
831	0.01551606846
832	0.01548086166
833	0.01546348476
834	0.0154276247
835	0.01540394115
836	0.01539511871
837	0.01536860752
838	0.01533775902
839	0.01532422733
840	0.01530437374
841	0.01528141594
842	0.01521321583
843	0.01519095802
844	0.01516887474
845	0.01512418747
846	0.01508555794
847	0.0150675211
848	0.01504450893
849	0.01502368069
850	0.01499021721
851	0.01497122002
852	0.01495861626
853	0.01491930962
854	0.01488920116
855	0.01481960583
856	0.01479196739
857	0.01473706436
858	0.01469922352
859	0.01467929649
860	0.01465462112
861	0.01460803223
862	0.01460790634
863	0.01458623791
864	0.01455462456
865	0.01454131126
866	0.01451110649
867	0.01448993778
868	0.01446631527
869	0.01444104385
870	0.01441536713
871	0.0143844986
872	0.01436638927
873	0.01432058525
874	0.01428610802
875	0.01426831818
876	0.01425739574
877	0.01421405411
878	0.01419514942
879	0.0141616888
880	0.01412627029
881	0.01411032677
882	0.0140845232
883	0.01407167244
884	0.01403577614
885	0.01402341366
886	0.01397218132
887	0.01397196579
888	0.01395767975
889	0.01394372082
890	0.01392449188
891	0.01391138458
892	0.01387594414
893	0.01384263229
894	0.01382562637
895	0.01381803036
896	0.01379892349
897	0.01379886055
898	0.01378611851
899	0.01376203156
900	0.01372346497
901	0.01368639565
902	0.01365247726
903	0.01362696457
904	0.01362691689
905	0.01360441208
906	0.01356859207
907	0.01355304337
908	0.01353088951
909	0.01351060867
